host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
421139012,Kath,downtown,belltown,47.61379,-122.34799,Entire home/apt,223.0,2,23,2024-05-17,0.92,1,108,7
390701076,Talya,lake city,cedar park,47.717,-122.29093,Private room,212.459747172322,30,0,1900-01-01,2.2644956257811106,2,364,0
121688409,Evolve,ballard,adams,47.67078,-122.39577,Entire home/apt,121.0,2,21,2024-06-09,0.95,47,114,12
78018038,Steve,capitol hill,stevens,47.61543,-122.31199,Entire home/apt,230.0,2,173,2024-06-21,7.1,1,121,83
1561947,Ryan,other neighborhoods,greenwood,47.68528366,-122.3493423,Entire home/apt,364.0,2,8,2023-09-03,0.33,1,6,5
457993631,Nina,other neighborhoods,ravenna,47.67748,-122.29052,Entire home/apt,265.0,3,26,2024-06-12,1.03,1,288,19
180618307,Alan,northgate,haller lake,47.72986,-122.33493,Entire home/apt,291.0,2,52,2024-06-20,2.28,10,146,33
17347874,Mairtini,capitol hill,broadway,47.6157044,-122.3134959,Entire home/apt,202.0,2,48,2024-06-14,2.85,1,92,31
245850631,George,other neighborhoods,fremont,47.65768,-122.35898,Entire home/apt,233.0,3,75,2024-06-16,3.02,1,81,42
448465822,Range,other neighborhoods,greenwood,47.69591,-122.34662,Entire home/apt,260.0,2,65,2024-06-09,2.56,4,167,32
110276146,Shajji,other neighborhoods,wallingford,47.66118,-122.32689,Entire home/apt,106.0,2,75,2024-06-01,2.93,4,55,24
107434423,Blueground,cascade,south lake union,47.6205691,-122.3413499,Entire home/apt,190.0,31,0,1900-01-01,2.2644956257811106,340,311,0
164167755,Zephren,capitol hill,stevens,47.61714,-122.30996,Entire home/apt,234.0,1,71,2024-04-24,2.91,1,78,25
29667826,Bilan,downtown,belltown,47.61463,-122.34872,Entire home/apt,303.0,2,115,2024-06-01,4.48,1,114,50
458295751,Emma,other neighborhoods,bryant,47.67011,-122.2835,Entire home/apt,228.0,3,61,2024-06-01,2.4,11,17,25
569753277,Jordan,other neighborhoods,phinney ridge,47.66546,-122.35887,Entire home/apt,650.0,2,52,2024-06-09,2.06,1,91,20
394977970,Hillary,rainier valley,rainier view,47.50461,-122.26322,Entire home/apt,130.0,2,199,2024-06-22,7.8,1,188,104
48434436,Jim And Connie,other neighborhoods,bryant,47.66441,-122.28801,Entire home/apt,121.0,3,42,2024-06-15,1.88,2,319,16
275126297,Charlie,other neighborhoods,wallingford,47.652328,-122.331787,Entire home/apt,243.0,1,57,2024-06-12,2.3,5,208,42
107434423,Blueground,cascade,south lake union,47.6205691,-122.3413499,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,0,0
107434423,Blueground,cascade,south lake union,47.6201637,-122.3329756,Entire home/apt,121.0,31,1,2022-11-19,0.05,340,237,0
21266190,Nancy,rainier valley,columbia city,47.5546,-122.27762,Entire home/apt,121.0,2,91,2024-06-16,3.93,1,314,35
33301706,Shilpa,capitol hill,stevens,47.63331,-122.30857,Entire home/apt,192.0,2,44,2024-01-12,2.0,1,246,21
458157681,Christine,northgate,maple leaf,47.70284,-122.31705,Entire home/apt,175.0,30,6,2023-11-02,0.26,3,295,1
6696648,Chris,capitol hill,broadway,47.62725,-122.323,Entire home/apt,133.0,14,13,2024-06-19,1.13,1,274,13
458157681,Christine,northgate,maple leaf,47.7036,-122.32107,Entire home/apt,212.459747172322,30,24,2023-12-23,0.95,3,267,1
107434423,Blueground,downtown,pike-market,47.6106819,-122.3415914,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,310,0
458772222,Persis,northgate,haller lake,47.70726,-122.34244,Private room,79.0,2,66,2024-06-17,2.72,1,10,29
409129017,Genesis,beacon hill,north beacon hill,47.58211,-122.31653,Entire home/apt,212.459747172322,30,2,2023-10-01,0.1,9,0,1
49934965,Ashutosh,other neighborhoods,phinney ridge,47.67753,-122.36068,Entire home/apt,120.0,3,51,2024-06-22,2.24,1,110,28
140421,Aleksandra,other neighborhoods,green lake,47.68313217,-122.3431168,Entire home/apt,267.0,1,27,2023-08-27,1.15,2,22,16
30670258,Matt,magnolia,lawton park,47.64877,-122.38911,Entire home/apt,79.0,2,74,2024-06-02,2.96,3,26,40
19813300,Jeannie,capitol hill,broadway,47.62536,-122.31977,Entire home/apt,212.459747172322,2,91,2024-06-10,3.79,1,0,37
58637706,Greg,other neighborhoods,ravenna,47.66328,-122.29382,Entire home/apt,212.459747172322,1,0,1900-01-01,2.2644956257811106,1,0,0
257789356,Candace,west seattle,alki,47.57041168,-122.4092865,Entire home/apt,260.0,3,110,2024-06-19,4.36,2,300,61
84613262,Kevin,rainier valley,brighton,47.539055,-122.267532,Entire home/apt,133.0,2,74,2024-06-19,3.14,1,310,41
459586431,Charles,downtown,belltown,47.617496,-122.346306,Entire home/apt,224.0,2,63,2024-06-15,2.77,1,87,25
18817973,Sarah,ballard,loyal heights,47.6762,-122.38973,Entire home/apt,215.0,2,91,2024-06-19,5.02,1,224,74
107434423,Blueground,ballard,west woodland,47.6691993,-122.3740343,Entire home/apt,286.0,31,1,2023-04-22,0.07,340,363,0
225034304,Julie,capitol hill,broadway,47.61783217,-122.3248884,Entire home/apt,291.0,1,23,2024-05-26,0.9,3,343,16
121688409,Evolve,rainier valley,rainier beach,47.51712,-122.27506,Entire home/apt,213.0,2,36,2024-06-10,1.46,47,331,16
121688409,Evolve,northgate,north college park,47.69072,-122.34087,Entire home/apt,152.0,2,21,2024-03-04,0.91,47,332,6
380723797,Nicolas,seward park,seward park,47.56201,-122.27414,Entire home/apt,140.0,2,28,2024-05-09,1.15,1,252,9
459759856,Ruben,beacon hill,mid-beacon hill,47.55917,-122.305,Entire home/apt,365.0,2,52,2024-06-10,2.1,3,307,27
133715678,Sneha,ballard,loyal heights,47.6904286,-122.3841427,Entire home/apt,167.0,2,50,2024-06-21,2.32,2,125,32
18690290,Nathan,other neighborhoods,broadview,47.7167,-122.35777,Entire home/apt,123.0,4,21,2024-06-08,0.94,1,190,15
107434423,Blueground,cascade,south lake union,47.619116,-122.338084,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,0,0
69090648,Christopher,beacon hill,mid-beacon hill,47.56185,-122.31672,Entire home/apt,240.0,5,0,1900-01-01,2.2644956257811106,1,28,0
354857797,Tyler,queen anne,east queen anne,47.64412,-122.34631,Entire home/apt,466.0,2,31,2024-06-09,1.22,2,354,13
104038273,Jessica,west seattle,north admiral,47.57987,-122.38951,Entire home/apt,301.0,6,5,2023-08-01,0.22,1,360,2
47132895,Judith,other neighborhoods,phinney ridge,47.6799,-122.3622,Entire home/apt,212.459747172322,1,78,2024-03-31,3.14,1,0,31
677046,Javier,other neighborhoods,greenwood,47.699348,-122.354385,Entire home/apt,295.0,3,7,2023-08-26,0.3,1,18,1
398317720,Joanne,other neighborhoods,fremont,47.65743425,-122.3485575,Entire home/apt,254.0,1,92,2024-06-09,3.74,66,291,32
86157147,Lyle,downtown,first hill,47.61116,-122.33078,Entire home/apt,179.0,3,97,2024-06-09,3.84,16,12,47
26180017,Matt,west seattle,genesee,47.56858,-122.38621,Entire home/apt,265.0,2,77,2024-06-02,3.1,1,38,43
2755639,Kathleen,ballard,adams,47.67287815,-122.3843875,Entire home/apt,163.0,2,42,2024-06-23,3.97,1,100,42
5523365,Nick,central area,minor,47.60452652,-122.312645,Private room,113.0,1,26,2024-06-20,1.1,1,89,15
460571315,Wren,other neighborhoods,south park,47.527111,-122.318642,Entire home/apt,117.0,3,63,2024-06-16,2.68,1,34,30
301062647,LeaAnn,other neighborhoods,green lake,47.68793,-122.34193,Entire home/apt,350.0,4,27,2024-06-05,1.09,1,333,20
15672916,Robin & Dani,lake city,matthews beach,47.71546,-122.28425,Entire home/apt,126.0,3,86,2024-06-07,3.51,1,5,33
21268540,Suvil,downtown,pike-market,47.609417,-122.34478,Entire home/apt,350.0,3,52,2024-01-02,2.12,1,24,16
148119462,Michelle,rainier valley,dunlap,47.52764,-122.27771,Private room,80.0,2,79,2024-06-21,3.13,5,302,46
3034912,Crissy,university district,university district,47.65254,-122.315,Entire home/apt,252.0,30,3,2023-12-24,0.14,2,221,2
247088829,Edward,ballard,adams,47.67154,-122.3831,Private room,115.0,1,46,2024-06-02,1.95,6,240,14
247088829,Edward,ballard,adams,47.67285,-122.38321,Private room,94.0,2,45,2024-06-09,1.86,6,257,13
16708587,Jill,queen anne,west queen anne,47.63217,-122.3671,Entire home/apt,406.0,2,109,2024-06-11,4.64,5,114,60
92380335,Tasha,downtown,belltown,47.617496,-122.346306,Entire home/apt,184.0,1,110,2024-06-10,4.47,1,274,40
460472016,Sophie,central area,atlantic,47.59801,-122.30042,Entire home/apt,311.0,3,9,2024-06-16,0.44,1,120,2
386420269,Kathryn And Mike,downtown,belltown,47.61395,-122.34874,Entire home/apt,192.0,2,100,2024-05-24,3.96,30,186,44
461092923,Luis,beacon hill,north beacon hill,47.57257,-122.31347,Entire home/apt,350.0,1,35,2024-06-10,1.45,1,254,15
390701076,Talya,lake city,cedar park,47.71654,-122.29253,Entire home/apt,130.0,30,1,2022-07-21,0.04,2,362,0
19921371,Lawrence,central area,minor,47.611195,-122.314468,Entire home/apt,163.0,1,27,2024-06-12,1.17,2,337,7
459759856,Ruben,beacon hill,mid-beacon hill,47.55371,-122.31023,Entire home/apt,252.0,2,48,2024-06-11,1.94,3,324,20
2144954,Ryan,other neighborhoods,georgetown,47.54451,-122.31836,Entire home/apt,257.0,1,50,2024-04-07,2.03,3,285,18
25110157,Eva And Sid,capitol hill,broadway,47.63201,-122.32414,Entire home/apt,492.0,2,71,2024-06-16,2.81,33,171,20
1393423,Lori,west seattle,north admiral,47.57297,-122.38171,Entire home/apt,295.0,3,16,2024-06-23,0.68,1,151,10
1664712,Hauke,other neighborhoods,bitter lake,47.709206,-122.352486,Entire home/apt,84.0,30,3,2024-04-08,0.21,1,294,2
24134769,Tomas,west seattle,seaview,47.553146,-122.391449,Private room,212.459747172322,1,3,2022-08-22,0.13,1,17,0
145720154,Chima,rainier valley,mount baker,47.56795,-122.28731,Private room,212.459747172322,1,2,2022-06-17,0.08,13,0,0
107434423,Blueground,ballard,adams,47.66779,-122.38095,Entire home/apt,130.0,31,0,1900-01-01,2.2644956257811106,340,329,0
48088339,Maja,central area,minor,47.610008,-122.31118,Entire home/apt,139.0,3,19,2023-10-22,0.78,1,153,8
5755632,Seth,other neighborhoods,phinney ridge,47.679451,-122.346085,Entire home/apt,322.0,30,0,1900-01-01,2.2644956257811106,1,236,0
386420269,Kathryn And Mike,downtown,belltown,47.6151,-122.3492,Entire home/apt,419.0,2,85,2024-06-04,3.39,30,152,45
145720154,Chima,rainier valley,mount baker,47.56797,-122.2856,Private room,212.459747172322,1,5,2023-05-24,0.2,13,0,0
145720154,Chima,rainier valley,mount baker,47.56957,-122.28682,Private room,212.459747172322,1,12,2024-06-07,0.49,13,0,1
107434423,Blueground,ballard,adams,47.66783,-122.38175,Entire home/apt,209.0,31,0,1900-01-01,2.2644956257811106,340,249,0
107434423,Blueground,ballard,adams,47.66783,-122.38175,Entire home/apt,168.0,31,0,1900-01-01,2.2644956257811106,340,210,0
386420269,Kathryn And Mike,downtown,belltown,47.61606,-122.34728,Entire home/apt,221.0,2,101,2024-05-19,4.06,30,173,49
12969889,David,queen anne,north queen anne,47.64319,-122.37292,Entire home/apt,179.0,29,16,2023-07-28,0.64,1,231,1
107434423,Blueground,downtown,central business district,47.6090514,-122.3384516,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,16,0
4656446,Air Concierge,downtown,pike-market,47.6100797,-122.3459407,Entire home/apt,562.0,2,62,2024-06-15,2.55,15,222,38
25110157,Eva And Sid,capitol hill,stevens,47.6238087,-122.3026812,Entire home/apt,570.0,2,107,2024-06-10,4.27,33,334,46
16827997,Alea,central area,mann,47.6168,-122.2975,Entire home/apt,154.0,2,124,2024-06-09,5.28,1,271,60
40623437,S J,other neighborhoods,south park,47.52689658,-122.3271517,Entire home/apt,223.0,3,84,2024-06-16,3.36,5,55,25
1121532,Melissa,capitol hill,madison park,47.63813,-122.27756,Entire home/apt,281.0,30,0,1900-01-01,2.2644956257811106,10,35,0
107434423,Blueground,ballard,adams,47.66779,-122.38095,Entire home/apt,212.459747172322,31,1,2023-09-23,0.11,340,343,1
107434423,Blueground,ballard,adams,47.66783,-122.38175,Entire home/apt,200.0,31,3,2023-08-19,0.13,340,327,1
107434423,Blueground,downtown,central business district,47.6090514,-122.3384516,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,0,0
107434423,Blueground,downtown,central business district,47.6090514,-122.3384516,Entire home/apt,257.0,31,1,2023-04-03,0.07,340,359,0
107434423,Blueground,downtown,central business district,47.6090514,-122.3384516,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,331,0
107434423,Blueground,ballard,adams,47.66779,-122.38095,Entire home/apt,333.0,31,0,1900-01-01,2.2644956257811106,340,318,0
462408573,Anna,capitol hill,stevens,47.62568,-122.29941,Entire home/apt,165.0,30,2,2022-08-13,0.09,1,297,0
280978508,Richard,northgate,north college park,47.69451,-122.34444,Private room,66.0,1,126,2024-06-16,5.09,2,76,67
29063000,Anne,rainier valley,brighton,47.54456532,-122.273587,Entire home/apt,99.0,5,30,2024-06-14,3.2,1,189,30
72153017,Kyle,other neighborhoods,windermere,47.67345957,-122.2656263,Entire home/apt,143.0,2,85,2024-06-21,5.16,2,72,50
4392534,Lj,northgate,maple leaf,47.69867,-122.32328,Entire home/apt,307.0,3,67,2024-06-18,2.69,1,56,26
398317720,Joanne,rainier valley,rainier beach,47.51144865,-122.2582783,Entire home/apt,393.0,2,69,2024-06-09,2.77,66,67,26
48441443,Savannah,central area,minor,47.61117,-122.31281,Private room,91.0,30,1,2023-07-01,0.08,5,364,1
83441897,Grace,central area,atlantic,47.59237,-122.30402,Entire home/apt,181.0,2,36,2024-06-21,1.54,2,108,24
19484972,Isabell,other neighborhoods,greenwood,47.70073,-122.34913,Entire home/apt,341.0,1,48,2024-06-10,1.94,2,327,26
19928717,Daniel,central area,mann,47.6060215,-122.2992096,Entire home/apt,148.0,2,8,2024-06-19,4.21,1,32,8
540038859,Essie,northgate,pinehurst,47.72383753,-122.322092,Entire home/apt,312.0,3,67,2024-06-09,2.73,1,150,35
49509884,Minh,other neighborhoods,north beach/blue ridge,47.69408,-122.39561,Entire home/apt,213.0,1,111,2024-06-12,4.48,1,200,33
107434423,Blueground,cascade,south lake union,47.6198514,-122.3341359,Entire home/apt,160.0,31,1,2023-02-26,0.06,340,305,0
107434423,Blueground,downtown,central business district,47.6090514,-122.3384516,Entire home/apt,156.0,31,0,1900-01-01,2.2644956257811106,340,57,0
161070422,Devin,central area,minor,47.61123,-122.30592,Entire home/apt,238.0,1,114,2024-06-16,4.72,5,31,44
54812088,Seattle Vacation Home,west seattle,north admiral,47.58199,-122.39824,Entire home/apt,694.0,1,47,2024-05-12,2.0,39,329,21
398339477,TG Management,downtown,central business district,47.60648025,-122.3382264,Entire home/apt,234.0,2,136,2024-06-09,5.75,6,61,70
161070422,Devin,central area,minor,47.61107,-122.30619,Entire home/apt,216.0,1,102,2024-06-10,4.23,5,26,43
143060164,Robert,rainier valley,columbia city,47.56055,-122.29285,Entire home/apt,112.0,2,185,2024-06-23,7.52,4,236,105
78134139,Michael,west seattle,fairmount park,47.5701091,-122.3719921,Entire home/apt,143.0,2,62,2024-06-15,2.6,9,315,30
78134139,Michael,west seattle,fairmount park,47.5701091,-122.3719921,Entire home/apt,188.0,2,70,2024-06-13,2.96,9,312,37
26648538,Stewart,capitol hill,broadway,47.6152,-122.31681,Entire home/apt,215.0,2,152,2024-06-02,6.32,5,139,66
26648538,Stewart,capitol hill,broadway,47.61528,-122.3168,Entire home/apt,133.0,1,125,2024-06-05,5.19,5,135,56
461777855,Vivian,capitol hill,broadway,47.61852812,-122.3242889,Entire home/apt,128.0,1,52,2024-06-08,2.22,6,11,20
461777855,Vivian,capitol hill,broadway,47.61939,-122.32446,Entire home/apt,155.0,1,109,2024-05-18,4.4,6,41,48
461777855,Vivian,capitol hill,broadway,47.61762,-122.32474,Entire home/apt,134.0,1,143,2024-06-01,5.74,6,25,70
461777855,Vivian,capitol hill,broadway,47.61726,-122.32449,Entire home/apt,97.0,30,33,2024-03-26,1.33,6,20,10
461777855,Vivian,capitol hill,broadway,47.61713,-122.32299,Entire home/apt,119.0,1,127,2024-06-20,5.1,6,30,69
461777855,Vivian,capitol hill,broadway,47.61952,-122.32369,Entire home/apt,94.0,1,61,2024-05-23,2.68,6,12,17
16876672,Joely,west seattle,fauntleroy,47.52862,-122.39059,Entire home/apt,165.0,1,174,2024-06-18,7.12,1,100,75
461925085,Stephine,central area,atlantic,47.596392,-122.310754,Entire home/apt,88.0,90,0,1900-01-01,2.2644956257811106,1,364,0
31727383,Mario,central area,leschi,47.60443,-122.29211,Entire home/apt,174.0,2,106,2024-06-10,4.33,1,34,56
30856984,Polina,other neighborhoods,broadview,47.71249,-122.35696,Entire home/apt,121.0,3,41,2024-06-09,1.74,1,314,17
21499699,Anne,ballard,loyal heights,47.67618,-122.38399,Private room,69.0,2,95,2024-06-15,4.05,2,52,63
398317720,Joanne,central area,minor,47.60951,-122.31555,Entire home/apt,314.0,1,87,2024-06-06,3.53,66,335,31
107434423,Blueground,cascade,south lake union,47.6210634,-122.3334795,Entire home/apt,124.0,31,1,2024-05-31,1.0,340,280,1
33360,Laura,west seattle,north admiral,47.5856871,-122.3861036,Entire home/apt,295.0,3,50,2024-06-18,2.14,7,223,21
99932610,Mercer Furnished Apartments,queen anne,lower queen anne,47.6242778,-122.3549265,Entire home/apt,180.0,1,273,2024-06-21,11.28,3,154,131
398317720,Joanne,other neighborhoods,wallingford,47.66097887,-122.3349761,Entire home/apt,305.0,1,95,2024-06-10,3.91,66,331,34
452014951,Level Seattle,cascade,south lake union,47.6188683,-122.3354255,Entire home/apt,462.0,30,0,1900-01-01,2.2644956257811106,40,340,0
463424770,Mallory From Home Away Abode,other neighborhoods,wallingford,47.66837,-122.32567,Entire home/apt,488.0,2,30,2024-06-09,1.26,1,6,12
3074414,Melissa,university district,university district,47.66124,-122.31327,Entire home/apt,130.0,30,11,2023-09-20,0.51,132,119,6
43908818,Saugat,central area,minor,47.61428,-122.30277,Entire home/apt,222.0,2,51,2024-05-02,2.2,3,251,15
398317720,Joanne,capitol hill,broadway,47.61784734,-122.3134334,Entire home/apt,297.0,1,80,2024-06-07,3.25,66,331,25
398317720,Joanne,other neighborhoods,fremont,47.6619091,-122.3508523,Entire home/apt,280.0,1,72,2024-06-07,2.93,66,38,43
7435040,Vacation Rental LLC,queen anne,lower queen anne,47.62659,-122.35164,Entire home/apt,186.0,1,73,2024-06-07,3.13,24,345,25
382873558,Alyssa,west seattle,alki,47.59245,-122.3832,Entire home/apt,110.0,2,90,2024-06-18,4.37,1,235,55
48434436,Jim And Connie,other neighborhoods,bryant,47.6647,-122.28793,Entire home/apt,131.0,3,58,2024-06-09,2.54,2,333,27
434468730,Erik,west seattle,fauntleroy,47.5180329,-122.3771285,Private room,45.0,30,0,1900-01-01,2.2644956257811106,1,173,0
32262937,Austin,magnolia,lawton park,47.65401,-122.40206,Entire home/apt,145.0,30,8,2024-02-10,0.37,2,200,4
342326557,Gabe,capitol hill,portage bay,47.64661512,-122.3179633,Entire home/apt,157.0,5,22,2023-08-28,1.51,1,33,13
38394710,Sofia,west seattle,gatewood,47.5414,-122.39264,Entire home/apt,80.0,2,104,2024-06-21,4.3,1,301,46
3781211,Cheryl,west seattle,seaview,47.55514878,-122.3928709,Entire home/apt,160.0,3,23,2024-05-12,1.75,1,107,21
247088829,Edward,ballard,adams,47.67158,-122.38187,Entire home/apt,150.0,1,72,2024-06-02,2.96,6,344,27
148119462,Michelle,rainier valley,dunlap,47.52817,-122.27823,Private room,81.0,2,78,2024-06-15,3.31,5,324,45
30559,Angielena,other neighborhoods,georgetown,47.54942,-122.31952,Private room,67.0,2,50,2024-06-12,2.04,10,322,24
452014951,Level Seattle,cascade,south lake union,47.6188683,-122.3354255,Entire home/apt,288.0,30,2,2024-01-31,0.11,40,340,1
452014951,Level Seattle,cascade,south lake union,47.6188683,-122.3354255,Entire home/apt,306.0,30,0,1900-01-01,2.2644956257811106,40,365,0
452014951,Level Seattle,cascade,south lake union,47.6188683,-122.3354255,Entire home/apt,276.0,30,2,2024-05-04,0.3,40,365,2
452014951,Level Seattle,cascade,south lake union,47.6188683,-122.3354255,Entire home/apt,300.0,30,0,1900-01-01,2.2644956257811106,40,365,0
14107195,Jean-Sébastien,other neighborhoods,fremont,47.65637,-122.35334,Entire home/apt,320.0,3,19,2024-05-19,0.8,4,26,12
118262443,Kathleen,beacon hill,mid-beacon hill,47.5540966,-122.300821,Entire home/apt,240.0,2,15,2024-05-15,0.62,1,5,8
